J,idle_infid_CD,idle_infid_N_4,idle_infid_N_6,idle_infid_N_8
15.213924050632906,0.07012239765592088,1.4567866989945166e-06,2.5199546399568007e-07,8.893794589681647e-08
15.465822784810124,0.0744084504981537,1.5701688199643016e-06,2.7063681484751356e-07,9.553347168900217e-08
15.717721518987341,0.07886401701337675,1.6914129139511402e-06,2.9044066829353454e-07,1.0255996440999837e-07
15.969620253164557,0.08349127679027601,1.8210304743027095e-06,3.114670086845628e-07,1.0997455501815523e-07
16.22151898734177,0.08829227564205733,1.9596017586942516e-06,3.3373232205535786e-07,1.1786472836616824e-07
16.473417721518985,0.093268908627686,2.107779099203011e-06,3.5733969039331015e-07,1.2616316019675722e-07
16.725316455696202,0.09842291494798117,2.265986077332194e-06,3.8235975735601e-07,1.3498406314926825e-07
16.977215189873416,0.10375586850779372,2.4351683409751246e-06,4.08844032129263e-07,1.442687033170742e-07
17.22911392405063,0.10926915385658176,2.616357722307061e-06,4.3684744177596713e-07,1.5415223181269866e-07
17.481012658227844,0.11496407988245327,2.809735379527556e-06,4.6662402802821745e-07,1.6452834311619924e-07
17.73291139240506,0.1208416809285271,3.0162049521886836e-06,4.980577593127755e-07,1.7552404457665816e-07
17.98481012658228,0.12690284628426007,3.2369646591479118e-06,5.313539539475443e-07,1.8707589255484436e-07
18.236708860759492,0.13314828238995813,3.4728549794804664e-06,5.664872130273224e-07,1.9927558592147676e-07
18.488607594936706,0.13957850898667468,3.7245520713158342e-06,6.037134286374091e-07,2.1220293877632912e-07
18.740506329113924,0.14619385460943513,3.994529768625021e-06,6.431762979430822e-07,2.2574970898192603e-07
18.992405063291137,0.15299450178600438,4.28219673226371e-06,6.846722168663e-07,2.4016353816769254e-07
19.24430379746835,0.15998028995597047,4.589122510834098e-06,7.287478676620829e-07,2.5519870705537073e-07
19.49620253164557,0.16715100456334853,4.917217559907705e-06,7.752507244496165e-07,2.711026417800966e-07
19.748101265822783,0.17450619806100598,5.267931182995067e-06,8.243504744931407e-07,2.8777450650219194e-07
20.0,0.1820451370066597,5.641988180760116e-06,8.76355550849528e-07,3.05335952022201e-07
