gamma,1st_error_N_4,1st_error_N_6,1st_error_N_8
0.6541268161076899,0.105887338233697,0.119791717127588,0.125521319356816
0.6557183655386088,0.105762062779293,0.119727522142223,0.125483833949288
0.6573099149695277,0.105636563643315,0.119663188292964,0.125446263011028
0.6589014644004466,0.105510841395065,0.11959871570178,0.125408606582009
0.6604930138313657,0.105384896605044,0.119534104490904,0.125370864702296
0.6620845632622846,0.105258729844952,0.119469354782829,0.125333037412042
0.6636761126932036,0.105132341687687,0.119404466700309,0.125295124751493
0.6652676621241225,0.105005732707343,0.119339440366361,0.125257126760982
0.6668592115550416,0.104878903479215,0.119274275904262,0.125219043480935
0.6684507609859605,0.104751854579792,0.119208973437552,0.125180874951866
0.6700423104168793,0.10462458658676,0.119143533090028,0.125142621214382
0.6716338598477983,0.104497100079003,0.119077954985751,0.125104282309177
0.6732254092787173,0.1043693956366,0.11901223924904,0.125065858277037
0.6748169587096363,0.104241473840826,0.118946386004476,0.125027349158838
0.6764085081405552,0.104113335274151,0.118880395376896,0.124988754995543
0.6780000575714741,0.103984980520242,0.118814267491401,0.12495007582821
0.6795916070023932,0.103856410163958,0.118748002473349,0.124911311697982
0.6811831564333121,0.103727624791357,0.118681600448356,0.124872462646095
0.6827747058642311,0.103598624989688,0.118615061542299,0.124833528713873
0.6843662552951499,0.103469411347395,0.118548385881312,0.124794509942731
0.685957804726069,0.103339984454119,0.118481573591787,0.124755406374172
0.6875493541569879,0.103210344900692,0.118414624800377,0.12471621804979
0.6891409035879068,0.103080493279142,0.118347539633988,0.124676945011268
0.6907324530188258,0.102950430182689,0.118280318219789,0.124637587300379
0.6923240024497448,0.102820156205748,0.118212960685202,0.124598144958985
0.6939155518806638,0.102689671943928,0.118145467157907,0.124558618029037
0.6955071013115827,0.10255897799403,0.118077837765843,0.124519006552577
0.6970986507425015,0.102428074954051,0.118010072637204,0.124479310571734
0.6986902001734205,0.10229696342318,0.117942171900439,0.124439530128728
0.7002817496043395,0.102165644001799,0.117874135684257,0.124399665265867
0.7018732990352585,0.102034117291484,0.117805964117619,0.12435971602555
0.7034648484661774,0.101902383895005,0.117737657329743,0.124319682450263
0.7050563978970963,0.101770444416326,0.117669215450103,0.124279564582582
0.7066479473280154,0.101638299460604,0.117600638608428,0.124239362465173
0.7082394967589343,0.101505949634188,0.117531926934702,0.124199076140789
0.7098310461898533,0.101373395544625,0.117463080559162,0.124158705652274
0.7114225956207721,0.101240637800652,0.117394099612302,0.124118251042559
0.7130141450516913,0.101107677012202,0.117324984224868,0.124077712354664
0.7146056944826101,0.100974513790403,0.117255734527861,0.1240370896317
0.716197243913529,0.100841148747576,0.117186350652536,0.123996382916865
0.717788793344448,0.100707582497236,0.117116832730401,0.123955592253445
0.719380342775367,0.100573815654097,0.117047180893216,0.123914717684815
0.720971892206286,0.100439848834063,0.116977395272997,0.123873759254441
0.7225634416372049,0.100305682654237,0.116907476002009,0.123832717005873
0.7241549910681238,0.100171317732917,0.116837423212772,0.123791590982754
0.7257465404990429,0.100036754689596,0.116767237038057,0.123750381228813
0.7273380899299617,0.0999019941449652,0.116696917610888,0.123709087787867
0.7289296393608807,0.0997670367209112,0.11662646506454,0.123667710703823
0.7305211887917996,0.0996318830405184,0.116555879532539,0.123626250020676
0.7321127382227186,0.099496533728069,0.116485161148663,0.123584705782507
0.7337042876536376,0.0993609894090433,0.116414310046941,0.123543078033488
0.7352958370845565,0.0992252507101198,0.116343326361652,0.123501366817877
0.7368873865154754,0.0990893182591765,0.116272210227326,0.123459572180022
0.7384789359463944,0.0989531926852907,0.116200961778742,0.123417694164357
0.7400704853773133,0.0988168746187399,0.116129581150931,0.123375732815406
0.7416620348082323,0.0986803646910027,0.116058068479173,0.123333688177779
0.7432535842391512,0.0985436635347583,0.115986423898996,0.123291560296175
0.7448451336700701,0.0984067717838886,0.115914647546179,0.123249349215382
0.7464366831009892,0.0982696900734775,0.115842739556749,0.123207054980272
0.7480282325319081,0.0981324190398125,0.115770700066981,0.123164677635808
0.7496197819628271,0.0979949593203851,0.115698529213401,0.123122217227041
0.751211331393746,0.0978573115538915,0.115626227132781,0.123079673799106
0.7528028808246651,0.0977194763802332,0.11555379396214,0.123037047397229
0.754394430255584,0.0975814544405184,0.115481229838748,0.122994338066723
0.7559859796865028,0.097443246377062,0.115408534900119,0.122951545852986
0.7575775291174218,0.0973048528333871,0.115335709284016,0.122908670801507
0.7591690785483408,0.0971662744542258,0.115262753128449,0.12286571295786
0.7607606279792598,0.0970275118855197,0.115189666571674,0.122822672367707
0.7623521774101787,0.0968885657744212,0.115116449752193,0.122779549076796
0.7639437268410976,0.0967494367692945,0.115043102808755,0.122736343130964
0.7655352762720167,0.0966101255197166,0.114969625880354,0.122693054576134
0.7671268257029356,0.096470632676478,0.114896019106232,0.122649683458317
0.7687183751338545,0.0963309588915842,0.114822282625872,0.122606229823611
0.7703099245647734,0.0961911048182566,0.114748416579007,0.122562693718199
0.7719014739956925,0.0960510711109338,0.11467442110561,0.122519075188353
0.7734930234266114,0.0959108584252723,0.114600296345903,0.122475374280432
0.7750845728575303,0.0957704674181486,0.11452604244035,0.122431591040879
0.7766761222884493,0.0956298987476594,0.114451659529658,0.122387725516228
0.7782676717193682,0.0954891530731236,0.114377147754781,0.122343777753097
0.7798592211502873,0.0953482310550835,0.114302507256913,0.122299747798191
0.7814507705812062,0.0952071333553058,0.114227738177495,0.122255635698301
0.783042320012125,0.0950658606367835,0.114152840658207,0.122211441500306
0.784633869443044,0.0949244135637368,0.114077814840976,0.122167165251171
0.786225418873963,0.0947827928016149,0.114002660867967,0.122122806997947
0.787816968304882,0.0946409990170975,0.113927378881591,0.122078366787771
0.7894085177358009,0.0944990328780962,0.113851969024499,0.122033844667868
0.7910000671667198,0.0943568950537559,0.113776431439585,0.121989240685547
0.7925916165976389,0.0942145862144569,0.113700766269983,0.121944554888206
0.7941831660285578,0.0940721070318162,0.113624973659068,0.121899787323327
0.7957747154594768,0.0939294581786891,0.113549053750458,0.121854938038477
0.7973662648903956,0.0937866403291713,0.113473006688011,0.121810007081314
0.7989578143213147,0.0936436541586004,0.113396832615823,0.121764994499576
0.8005493637522336,0.0935005003435578,0.113320531678234,0.12171990034109
0.8021409131831525,0.0933571795618704,0.113244104019821,0.12167472465377
0.8037324626140715,0.0932136924926129,0.113167549785401,0.121629467485614
0.8053240120449905,0.0930700398161092,0.113090869120031,0.121584128884705
0.8069155614759095,0.0929262222139349,0.113014062169007,0.121538708899215
0.8085071109068284,0.092782240368919,0.112937129077864,0.121493207577397
0.8100986603377472,0.0926380949651459,0.112860069992375,0.121447624967595
0.8116902097686663,0.092493786687958,0.112782885058552,0.121401961118233
0.8132817591995852,0.0923493162239574,0.112705574422643,0.121356216077826
0.8148733086305042,0.0922046842610081,0.112628138231138,0.121310389894969
0.8164648580614231,0.0920598914882387,0.112550576630759,0.121264482618347
0.818056407492342,0.0919149385960443,0.11247288976847,0.121218494296728
0.8196479569232611,0.0917698262760889,0.112395077791469,0.121172424978966
0.82123950635418,0.091624555221308,0.112317140847192,0.121126274713999
0.8228310557850989,0.0914791261259109,0.11223907908331,0.121080043550851
0.8244226052160178,0.0913335396853833,0.112160892647733,0.121033731538633
0.8260141546469368,0.0911877965964896,0.112082581688604,0.120987338726537
0.8276057040778558,0.0910418975572759,0.112004146354303,0.120940865163844
0.8291972535087747,0.0908958432670723,0.111925586793445,0.120894310899917
0.8307888029396936,0.0907496344264957,0.111846903154879,0.120847675984205
0.8323803523706127,0.0906032717374529,0.111768095587692,0.120800960466244
0.8339719018015316,0.0904567559031428,0.111689164241202,0.12075416439565
0.8355634512324506,0.0903100876280598,0.111610109264963,0.120707287822127
0.8371550006633695,0.0901632676179964,0.111530930808763,0.120660330795464
0.8387465500942886,0.0900162965800463,0.111451629022623,0.120613293365534
0.8403380995252074,0.0898691752226075,0.111372204056798,0.120566175582292
0.8419296489561263,0.0897219042553853,0.111292656061776,0.120518977495781
0.8435211983870453,0.0895744843893954,0.111212985188279,0.120471699156128
0.8451127478179643,0.0894269163369673,0.111133191587259,0.120424340613541
0.8467042972488833,0.0892792008117474,0.111053275409904,0.120376901918317
0.8482958466798022,0.0891313385287023,0.11097323680763,0.120329383120834
0.8498873961107211,0.0889833302041224,0.110893075932088,0.120281784271555
0.8514789455416402,0.088835176555625,0.11081279293516,0.120234105421028
0.853070494972559,0.0886868783021583,0.110732387968958,0.120186346619884
0.854662044403478,0.0885384361640046,0.110651861185826,0.120138507918838
0.8562535938343969,0.0883898508627839,0.110571212738339,0.12009058936869
0.8578451432653158,0.0882411231214578,0.110490442779301,0.120042591020324
0.8594366926962349,0.0880922536643335,0.110409551461749,0.119994512924705
0.8610282421271538,0.0879432432170669,0.110328538938946,0.119946355132885
0.8626197915580728,0.0877940925066673,0.110247405364389,0.119898117695999
0.8642113409889917,0.0876448022615008,0.110166150891801,0.119849800665266
0.8658028904199108,0.0874953732112947,0.110084775675135,0.119801404091986
0.8673944398508296,0.0873458060871415,0.110003279868573,0.119752928027545
0.8689859892817485,0.0871961016215028,0.109921663626527,0.119704372523413
0.8705775387126675,0.0870462605482141,0.109839927103635,0.119655737631142
0.8721690881435865,0.0868962836024887,0.109758070454765,0.119607023402367
0.8737606375745055,0.0867461715209221,0.10967609383501,0.119558229888807
0.8753521870054244,0.0865959250414967,0.109593997399694,0.119509357142266
0.8769437364363433,0.0864455449035863,0.109511781304365,0.119460405214627
0.8785352858672624,0.0862950318479605,0.1094294457048,0.119411374157861
0.8801268352981813,0.0861443866167897,0.109346990757002,0.119362264024019
0.8817183847291002,0.0859936099536495,0.1092644166172,0.119313074865235
0.8833099341600191,0.0858427026035261,0.109181723441849,0.119263806733728
0.8849014835909382,0.0856916653128205,0.109098911387631,0.119214459681797
0.8864930330218571,0.0855404988293544,0.109015980611453,0.119165033761826
0.888084582452776,0.0853892039023745,0.108932931270445,0.119115529026282
0.889676131883695,0.085237781282558,0.108849763521967,0.119065945527713
0.891267681314614,0.085086231722018,0.108766477523598,0.119016283318752
0.892859230745533,0.0849345559743086,0.108683073433146,0.118966542452111
0.8944507801764519,0.0847827547944305,0.10859955140864,0.118916722980588
0.8960423296073707,0.0846308289388366,0.108515911608335,0.118866824957062
0.8976338790382897,0.0844787791654371,0.108432154190708,0.118816848434495
0.8992254284692087,0.084326606233606,0.10834827931446,0.118766793465931
0.9008169779001277,0.0841743109041862,0.108264287138516,0.118716660104495
0.9024085273310466,0.0840218939394958,0.108180177822023,0.118666448403397
0.9040000767619655,0.0838693561033337,0.10809595152435,0.118616158415927
0.9055916261928846,0.083716698160986,0.108011608405088,0.118565790195457
0.9071831756238035,0.0835639208792322,0.107927148624052,0.118515343795443
0.9087747250547223,0.0834110250263511,0.107842572341275,0.118464819269422
0.9103662744856413,0.0832580113721273,0.107757879717016,0.118414216671011
0.9119578239165603,0.0831048806878581,0.107673070911752,0.118363536053912
0.9135493733474793,0.0829516337463591,0.10758814608618,0.118312777471907
0.9151409227783982,0.0827982713219719,0.107503105401221,0.118261940978861
0.9167324722093171,0.0826447941905702,0.107417949018014,0.118211026628718
0.9183240216402362,0.0824912031295668,0.107332677097918,0.118160034475507
0.9199155710711551,0.0823374989179207,0.107247289802512,0.118108964573336
0.9215071205020741,0.082183682336144,0.107161787293594,0.118057816976396
0.9230986699329929,0.0820297541663092,0.107076169733183,0.118006591738959
0.924690219363912,0.0818757151920565,0.106990437283515,0.117955288915378
0.9262817687948309,0.0817215661986012,0.106904590107046,0.117903908560087
0.9278733182257498,0.0815673079727411,0.106818628366448,0.117852450727603
0.9294648676566688,0.0814129413028641,0.106732552224613,0.117800915472523
0.9310564170875878,0.0812584669789562,0.10664636184465,0.117749302849524
0.9326479665185068,0.0811038857926093,0.106560057389887,0.117697612913367
0.9342395159494257,0.0809491985370287,0.106473639023867,0.11764584571889
0.9358310653803446,0.0807944060070419,0.106387106910352,0.117594001321015
0.9374226148112635,0.0806395089991066,0.106300461213318,0.117542079774745
0.9390141642421825,0.0804845083113185,0.10621370209696,0.117490081135162
0.9406057136731015,0.0803294047434205,0.106126829725688,0.117438005457429
0.9421972631040204,0.0801741990968109,0.106039844264128,0.117385852796791
0.9437888125349393,0.0800188921745524,0.105952745877121,0.117333623208573
0.9453803619658584,0.0798634847813803,0.105865534729724,0.11728131674818
0.9469719113967773,0.0797079777237124,0.105778210987208,0.117228933471098
0.9485634608276963,0.0795523718096574,0.105690774815061,0.117176473432893
0.9501550102586152,0.0793966678490245,0.105603226378981,0.117123936689212
0.9517465596895343,0.0792408666533323,0.105515565844886,0.117071323295783
0.9533381091204531,0.0790849690358193,0.105427793378902,0.117018633308411
0.954929658551372,0.0789289758114523,0.105339909147374,0.116965866782985
0.956521207982291,0.0787728877969373,0.105251913316855,0.116913023775472
0.95811275741321,0.0786167058107286,0.105163806054116,0.11686010434192
0.959704306844129,0.0784604306730396,0.105075587526136,0.116807108538456
0.9612958562750479,0.0783040632058524,0.104987257900111,0.116754036421288
0.9628874057059668,0.0781476042329285,0.104898817343446,0.116700888046703
0.9644789551368859,0.0779910545798195,0.10481026602376,0.116647663471068
0.9660705045678047,0.0778344150738774,0.10472160410888,0.11659436275083
0.9676620539987237,0.0776776865442656,0.10463283176685,0.116540985942515
0.9692536034296426,0.0775208698219701,0.10454394916592,0.116487533102731
0.9708451528605617,0.0773639657398102,0.104454956474554,0.116434004288161
0.9724367022914806,0.0772069751324502,0.104365853861424,0.116380399555571
0.9740282517223995,0.0770498988364108,0.104276641495415,0.116326718961807
0.9756198011533185,0.0768927376900807,0.104187319545619,0.116272962563791
0.9772113505842375,0.0767354925337283,0.104097888181339,0.116219130418527
0.9788029000151565,0.0765781642095139,0.104008347572089,0.116165222583096
0.9803944494460753,0.0764207535615016,0.10391869788759,0.116111239114662
0.9819859988769942,0.0762632614356718,0.103828939297772,0.116057180070463
0.9835775483079132,0.0761056886799338,0.103739071972774,0.11600304550782
0.9851690977388322,0.0759480361441381,0.103649096082943,0.115948835484131
0.9867606471697512,0.0757903046800897,0.103559011798836,0.115894550056873
0.9883521966006701,0.0756324951415608,0.103468819291214,0.115840189283603
0.989943746031589,0.0754746083843043,0.103378518731048,0.115785753221956
0.9915352954625081,0.0753166452660667,0.103288110289515,0.115731241929645
0.993126844893427,0.0751586066466027,0.103197594138001,0.115676655464462
0.9947183943243458,0.0750004933876878,0.103106970448096,0.115621993884279
0.9963099437552648,0.0748423063531332,0.103016239391597,0.115567257247044
0.9979014931861838,0.0746840464087996,0.102925401140508,0.115512445610786
0.9994930426171028,0.0745257144226117,0.102834455867039,0.11545755903361
1.0010845920480218,0.0743673112645726,0.102743403743602,0.1154025975737
1.0026761414789407,0.0742088378067791,0.102652244942819,0.11534756128932
1.0042676909098598,0.0740502949234359,0.102560979637515,0.11529245023881
1.0058592403407787,0.0738916834908717,0.102469608000718,0.115237264480589
1.0074507897716976,0.0737330043875541,0.102378130205663,0.115182004073153
1.0090423392026164,0.0735742584941055,0.102286546425787,0.115126669075078
1.0106338886335355,0.0734154466933186,0.102194856834731,0.115071259545016
1.0122254380644544,0.0732565698701731,0.102103061606343,0.115015775541698
1.0138169874953733,0.0730976289118516,0.102011160914669,0.114960217123932
1.0154085369262922,0.0729386247077561,0.101919154933961,0.114904584350604
1.0170000863572113,0.0727795581495252,0.101827043838674,0.114848877280678
1.0185916357881302,0.0726204301310508,0.101734827803464,0.114793095973194
1.0201831852190493,0.0724612415484953,0.10164250700319,0.114737240487272
1.0217747346499682,0.0723019933003094,0.101550081612912,0.114681310882107
1.023366284080887,0.0721426862872496,0.101457551807894,0.114625307216973
1.0249578335118061,0.0719833214123964,0.101364917763597,0.114569229551221
1.026549382942725,0.0718238995811724,0.101272179655688,0.114513077944278
1.028140932373644,0.0716644217013609,0.101179337660032,0.11445685245565
1.0297324818045628,0.0715048886831244,0.101086391952693,0.114400553144919
1.0313240312354819,0.0713453014390242,0.100993342709939,0.114344180071744
1.0329155806664008,0.0711856608840391,0.100900190108236,0.11428773329586
1.0345071300973196,0.0710259679355852,0.100806934324249,0.114231212877082
1.0360986795282388,0.0708662235135359,0.100713575534844,0.114174618875299
1.0376902289591576,0.0707064285402418,0.100620113917084,0.114117951350478
1.0392817783900765,0.070546583940551,0.100526549648234,0.114061210362661
1.0408733278209956,0.0703866906418303,0.100432882905753,0.114004395971969
1.0424648772519145,0.0702267495739853,0.100339113867304,0.113947508238599
1.0440564266828336,0.0700667616694825,0.100245242710743,0.113890547222822
1.0456479761137525,0.0699067278633705,0.100151269614126,0.113833512984988
1.0472395255446714,0.0697466490933017,0.100057194755706,0.113776405585524
1.0488310749755902,0.0695865262995548,0.099963018313935,0.11371922508493
1.0504226244065094,0.069426360425057,0.099868740467459,0.113661971543785
1.0520141738374282,0.0692661524154069,0.0997743613951223,0.113604645022743
1.0536057232683471,0.0691059032188976,0.0996798812759655,0.113547245582535
1.055197272699266,0.06894561378654,0.099585300289225,0.113489773283966
1.056788822130185,0.068785285072087,0.0994906186143332,0.11343222818792
1.058380371561104,0.0686249180320566,0.0993958364309181,0.113374610355353
1.059971920992023,0.0684645136257576,0.0993009539188029,0.1133169198473
1.061563470422942,0.0683040728153133,0.0992059712580058,0.113259156724871
1.0631550198538608,0.068143596565687,0.09911088862874,0.11320132104925
1.06474656928478,0.0679830858447074,0.0990157062114129,0.113143412881698
1.0663381187156988,0.0678225416230947,0.0989204241866263,0.113085432283553
1.0679296681466177,0.0676619648744863,0.098825042735176,0.113027379316225
1.0695212175775366,0.0675013565754634,0.0987295620380512,0.112969254041201
1.0711127670084557,0.067340717705578,0.0986339822764347,0.112911056520044
1.0727043164393746,0.0671800492473805,0.0985383036317024,0.112852786814392
1.0742958658702935,0.0670193521864464,0.0984425262854233,0.112794444985958
1.0758874153012126,0.0668586275114055,0.0983466504193586,0.112736031096529
1.0774789647321315,0.0666978762139693,0.0982506762154621,0.112677545207968
1.0790705141630506,0.0665370992889605,0.0981546038558797,0.112618987382214
1.0806620635939694,0.0663762977343419,0.098058433522949,0.112560357681278
1.0822536130248883,0.0662154725512459,0.097962165399199,0.112501656167249
1.0838451624558074,0.0660546247440049,0.0978657996673502,0.112442882902289
1.0854367118867263,0.0658937553201815,0.0977693365103142,0.112384037948635
1.0870282613176452,0.0657328652905993,0.0976727761111929,0.112325121368598
1.088619810748564,0.0655719556693743,0.0975761186532792,0.112266133224565
1.0902113601794832,0.0654110274739467,0.0974793643200558,0.112207073578996
1.091802909610402,0.0652500817251131,0.0973825132951955,0.112147942494426
1.093394459041321,0.0650891194470588,0.0972855657625609,0.112088740033464
1.09498600847224,0.0649281416673911,0.0971885219062038,0.112029466258794
1.096577557903159,0.0647671494171731,0.0970913819103653,0.111970121233174
1.098169107334078,0.0646061437309572,0.0969941459594754,0.111910705019436
1.099760656764997,0.0644451256468197,0.0968968142381527,0.111851217680485
1.1013522061959158,0.0642840962063961,0.0967993869312041,0.111791659279301
1.1029437556268347,0.0641230564549159,0.0967018642236247,0.111732029878938
1.1045353050577538,0.0639620074412394,0.0966042463005974,0.111672329542523
1.1061268544886727,0.0638009502178932,0.0965065333474928,0.111612558333259
1.1077184039195915,0.0636398858411077,0.0964087255498687,0.111552716314419
1.1093099533505104,0.0634788153708544,0.09631082309347,0.111492803549352
1.1109015027814295,0.0633177398708839,0.0962128261642284,0.111432820101481
1.1124930522123484,0.0631566604087644,0.0961147349482623,0.111372766034301
1.1140846016432675,0.0629955780559206,0.0960165496318761,0.11131264141138
1.1156761510741864,0.0628344938876734,0.0959182704015606,0.111252446296363
1.1172677005051053,0.0626734089832799,0.0958198974439922,0.111192180752963
1.1188592499360244,0.0625123244259744,0.0957214309460327,0.11113184484497
1.1204507993669433,0.0623512413030093,0.0956228710947295,0.111071438636245
1.1220423487978621,0.0621901607056971,0.0955242180773147,0.111010962190724
1.1236338982287812,0.0620290837294525,0.0954254720812053,0.110950415572414
1.1252254476597001,0.0618680114738359,0.0953266332940028,0.110889798845396
1.126816997090619,0.0617069450425968,0.0952277019034931,0.110829112073824
1.1284085465215379,0.0615458855437177,0.0951286780976457,0.110768355321924
1.130000095952457,0.0613848340894593,0.0950295620646144,0.110707528653994
1.1315916453833759,0.0612237917964057,0.094930353992736,0.110646632134407
1.1331831948142947,0.0610627597855106,0.094831054070531,0.110585665827607
1.1347747442452139,0.060901739182144,0.0947316624867025,0.11052462979811
1.1363662936761327,0.0607407311161395,0.0946321794301366,0.110463524110505
1.1379578431070518,0.0605797367218425,0.0945326050899018,0.110402348829454
1.1395493925379707,0.0604187571381585,0.0944329396552489,0.110341104019689
1.1411409419688896,0.0602577935086029,0.0943331833156108,0.110279789746017
1.1427324913998085,0.0600968469813509,0.0942333362606019,0.110218406073316
1.1443240408307276,0.059935918709288,0.0941333986800184,0.110156953066535
1.1459155902616465,0.0597750098500622,0.0940333707638376,0.110095430790696
1.1475071396925653,0.0596141215661351,0.0939332527022179,0.110033839310893
1.1490986891234842,0.0594532550248358,0.0938330446854985,0.109972178692291
1.1506902385544033,0.0592924113984141,0.093732746904199,0.109910449000127
1.1522817879853222,0.0591315918640948,0.0936323595490195,0.109848650299711
1.1538733374162413,0.058970797604133,0.09353188281084,0.109786782656422
1.1554648868471602,0.0588100298058701,0.0934313168807203,0.109724846135713
1.1570564362780793,0.0586492896617904,0.0933306619499,0.109662840803106
1.1586479857089982,0.0584885783695786,0.0932299182097977,0.109600766724197
1.160239535139917,0.058327897132178,0.0931290858520115,0.109538623964652
1.161831084570836,0.0581672471578499,0.0930281650683179,0.109476412590207
1.163422634001755,0.0580066296602332,0.0929271560506725,0.109414132666672
1.165014183432674,0.0578460458584054,0.0928260589912088,0.109351784259926
1.1666057328635928,0.0576854969769439,0.0927248740822388,0.109289367435918
1.1681972822945117,0.057524984245989,0.0926236015162524,0.109226882260671
1.1697888317254308,0.0573645089013067,0.0925222414859169,0.109164328800277
1.1713803811563497,0.0572040721843533,0.0924207941840774,0.109101707120899
1.1729719305872688,0.0570436753423403,0.0923192598037561,0.10903901728877
1.1745634800181877,0.0568833196283007,0.092217638538152,0.108976259370195
1.1761550294491068,0.0567230063011555,0.092115930580641,0.108913433431548
1.1777465788800257,0.056562736625782,0.0920141361247757,0.108850539539275
1.1793381283109445,0.0564025118730827,0.0919122553642847,0.108787577759892
1.1809296777418634,0.0562423333200544,0.0918102884930728,0.108724548159985
1.1825212271727823,0.0560822022498599,0.0917082357052207,0.10866145080621
1.1841127766037014,0.055922119951899,0.0916060971949847,0.108598285765293
1.1857043260346203,0.0557620877218819,0.0915038731567964,0.108535053104032
1.1872958754655392,0.0556021068619022,0.0914015637852627,0.108471752889293
1.1888874248964583,0.0554421786805123,0.0912991692751653,0.108408385188012
1.1904789743273771,0.0552823044927991,0.0911966898214607,0.108344950067196
1.1920705237582963,0.0551224856204607,0.09109412561928,0.108281447593921
1.1936620731892151,0.0549627233918846,0.0909914768639286,0.108217877835334
1.195253622620134,0.0548030191422265,0.0908887437508856,0.10815424085865
1.1968451720510531,0.0546433742134906,0.0907859264758045,0.108090536731154
1.198436721481972,0.0544837899546111,0.090683025234512,0.108026765520201
1.2000282709128909,0.0543242677215338,0.0905800402230085,0.107962927293215
1.2016198203438098,0.0541648088773005,0.0904769716374673,0.10789902211769
1.2032113697747289,0.0540054147921333,0.0903738196742351,0.107835050061188
1.2048029192056477,0.0538460868435205,0.090270584529831,0.107771011191343
1.2063944686365666,0.0536868264163037,0.0901672664009469,0.107706905575854
1.2079860180674857,0.0535276349027658,0.0900638654844469,0.107642733282492
1.2095775674984046,0.0533685137027211,0.0899603819773674,0.107578494379097
1.2111691169293235,0.0532094642236054,0.0898568160769168,0.107514188933576
1.2127606663602426,0.0530504878805683,0.0897531679804748,0.107449817013906
1.2143522157911615,0.0528915860965666,0.0896494378855932,0.107385378688134
1.2159437652220806,0.0527327603024585,0.0895456259899948,0.107320874024373
1.2175353146529995,0.0525740119370997,0.0894417324915737,0.107256303090806
1.2191268640839183,0.0524153424474405,0.0893377575883946,0.107191665955686
1.2207184135148372,0.0522567532886245,0.0892337014786932,0.107126962687331
1.2223099629457561,0.0520982459240881,0.0891295643608758,0.107062193354131
1.2239015123766752,0.0519398218256623,0.0890253464335187,0.106997358024541
1.225493061807594,0.0517814824736749,0.0889210478953687,0.106932456767087
1.227084611238513,0.0516232293570549,0.0888166689453422,0.106867489650362
1.228676160669432,0.0514650639734378,0.0887122097825256,0.106802456743027
1.230267710100351,0.0513069878292726,0.0886076706061747,0.106737358113811
1.23185925953127,0.0511490024399304,0.0885030516157146,0.10667219383151
1.233450808962189,0.050991109329814,0.0883983530107398,0.10660696396499
1.2350423583931078,0.0508333100324699,0.0882935749910135,0.106541668583183
1.236633907824027,0.0506756060907003,0.088188717756468,0.10647630775509
1.2382254572549458,0.0505179990566786,0.0880837815072038,0.106410881549778
1.2398170066858647,0.0503604904920649,0.0879787664434903,0.106345390036384
1.2414085561167836,0.0502030819681237,0.0878736727657647,0.106279833284108
1.2430001055477027,0.0500457750658432,0.0877685006746325,0.106214211362223
1.2445916549786216,0.0498885713760563,0.0876632503708671,0.106148524340065
1.2461832044095404,0.0497314724995629,0.0875579220554095,0.10608277228704
1.2477747538404595,0.0495744800472542,0.0874525159293681,0.106016955272619
1.2493663032713784,0.0494175956402384,0.087347032194019,0.105951073366341
1.2509578527022975,0.0492608209099685,0.0872414710508051,0.105885126637812
1.2525494021332164,0.0491041574983715,0.0871358327013366,0.105819115156706
1.2541409515641353,0.0489476070579793,0.0870301173473902,0.105753038992761
1.2557325009950544,0.0487911712520615,0.0869243251909096,0.105686898215785
1.2573240504259733,0.0486348517547602,0.0868184564340049,0.105620692895651
1.2589155998568922,0.0484786502512263,0.0867125112789524,0.105554423102299
1.260507149287811,0.0483225684377574,0.0866064899281946,0.105488088905735
1.2620986987187301,0.0481666080219383,0.0865003925843401,0.105421690376031
1.263690248149649,0.0480107707227826,0.0863942194501632,0.105355227583328
1.265281797580568,0.0478550582708767,0.0862879707286041,0.10528870059783
1.266873347011487,0.0476994724085256,0.0861816466227682,0.105222109489809
1.268464896442406,0.0475440148898999,0.0860752473359267,0.105155454329604
1.270056445873325,0.0473886874811865,0.0859687730715156,0.105088735187618
1.2716479953042439,0.0472334919607391,0.0858622240331361,0.105021952134322
1.2732395447351628,0.0470784301192325,0.0857556004245544,0.10495510524025
1.2748310941660816,0.0469235037598178,0.0856489024497015,0.104888194576005
1.2764226435970005,0.0467687146982802,0.0855421303126728,0.104821220212254
1.2780141930279194,0.0466140647631984,0.0854352842177284,0.104754182219731
1.2796057424588387,0.0464595557961068,0.0853283643692925,0.104687080669234
1.2811972918897576,0.0463051896516589,0.0852213709719537,0.104619915631627
1.2827888413206765,0.0461509681977935,0.0851143042304646,0.104552687177841
1.2843803907515954,0.0459968933159026,0.0850071643497416,0.10448539537887
1.2859719401825145,0.0458429669010018,0.0848999515348651,0.104418040305774
1.2875634896134334,0.0456891908619029,0.0847926659910789,0.10435062202968
1.2891550390443522,0.045535567121388,0.0846853079237904,0.104283140621777
1.2907465884752711,0.0453820976163867,0.0845778775385704,0.104215596153323
1.2923381379061902,0.0452287842981553,0.0844703750411531,0.104147988695637
1.2939296873371093,0.0450756291324578,0.0843628006374355,0.104080318320105
1.2955212367680282,0.0449226340997496,0.084255154533478,0.104012585098178
1.297112786198947,0.0447698011953636,0.0841474369355037,0.103944789101371
1.298704335629866,0.044617132429698,0.0840396480498983,0.103876930401264
1.3002958850607849,0.0444646298284072,0.0839317880832104,0.103809009069501
1.3018874344917037,0.0443122954325944,0.0838238572421511,0.103741025177792
1.3034789839226228,0.0441601312990069,0.083715855733594,0.103672978797909
1.3050705333535417,0.044008139500234,0.0836077837645747,0.103604870001691
